Site_Name,Elev,Lat,Lon,installed,County,Water Year,Jan,Jan (WE),Feb,Feb (WE),Mar,Mar (WE),Apr,Apr (WE),May,May (WE),Jun,Jun (WE)
Pine Creek,8734,38.88,-112.25,1985,Millard,1991,28.783696046869192,8.8,38.269232244132894,11.7,49.3902057167869,15.1,66.0716659257679,20.2,71.30506520701685,21.8,24.204471675776364,7.4
Pine Creek,8734,38.88,-112.25,1985,Millard,1992,20.933597124995774,6.4,24.85864658593248,7.6,40.231756974601254,12.3,54.623604998035844,16.7,0.0,0.0,0.0,0.0
Pine Creek,8734,38.88,-112.25,1985,Millard,1993,34.998357693352304,10.7,56.913217183582255,17.4,78.17390176365609,23.9,84.71565086521727,25.9,63.454966285143435,19.4,0.0,0.0
Pine Creek,8734,38.88,-112.25,1985,Millard,1994,18.64398493944936,5.7,31.073308232415602,9.5,58.2215670038945,17.8,65.41749101561179,20.0,75.88428957810967,23.2,0.0,0.0
Pine Creek,8734,38.88,-112.25,1985,Millard,1995,32.05457059764978,9.8,48.081855896474664,14.7,52.98816772264555,16.2,68.03419065623626,20.8,83.7343884999831,25.6,55.27777990819196,16.9
Pine Creek,8734,38.88,-112.25,1985,Millard,1996,13.737673113278477,4.2,34.34418278319619,10.5,47.75476844139661,14.6,78.17390176365609,23.9,59.52991682420673,18.2,0.0,0.0
Pine Creek,8734,38.88,-112.25,1985,Millard,1997,40.55884442967931,12.4,61.49244155467509,18.8,85.3698257753734,26.1,77.19263939842192,23.6,79.15516412889026,24.2,0.0,0.0
Pine Creek,8734,38.88,-112.25,1985,Millard,1998,34.998357693352304,10.7,54.623604998035844,16.7,92.89283724216874,28.4,102.0512859843544,31.2,96.4907992480274,29.5,21.260684580073832,6.5
Pine Creek,8734,38.88,-112.25,1985,Millard,1999,15.373110388668772,4.7,26.166996406244717,8.0,42.194281705069606,12.9,41.540106794913484,12.7,58.54865445897255,17.9,0.0,0.0
Pine Creek,8734,38.88,-112.25,1985,Millard,2000,23.550296765620246,7.2,45.792243710928254,14.0,69.01545302147045,21.1,83.40730104490504,25.5,20.279422214839656,6.2,0.0,0.0
Pine Creek,8734,38.88,-112.25,1985,Millard,2001,17.335635119137123,5.3,24.85864658593248,7.6,34.671270238274246,10.6,44.810981345694074,13.7,14.718935478512654,4.5,0.0,0.0
Pine Creek,8734,38.88,-112.25,1985,Millard,2002,26.821171316400832,8.2,30.419133322259487,9.3,41.540106794913484,12.7,54.95069245311391,16.8,8.177186376951473,2.5,0.0,0.0
Pine Creek,8734,38.88,-112.25,1985,Millard,2003,11.448060927732064,3.5,15.70019784374683,4.8,35.32544514843037,10.8,66.0716659257679,20.2,57.24030463866032,17.5,0.0,0.0
Pine Creek,8734,38.88,-112.25,1985,Millard,2004,35.979620058586484,11.0,44.810981345694074,13.7,73.2675899374852,22.4,59.20282936912868,18.1,43.8297189804599,13.4,0.0,0.0
Pine Creek,8734,38.88,-112.25,1985,Millard,2005,30.746220777337545,9.4,48.081855896474664,14.7,60.838266644518974,18.6,79.15516412889026,24.2,74.9030272128755,22.9,0.0,0.0
Pine Creek,8734,38.88,-112.25,1985,Millard,2006,24.0,5.3,50.0,11.0,43.0,12.5,61.0,21.4,30.0,13.2,0.0,0.0
Pine Creek,8734,38.88,-112.25,1985,Millard,2007,34.0,9.2,40.0,11.2,55.0,15.8,38.0,11.8,9.0,3.8,0.0,0.0
Pine Creek,8734,38.88,-112.25,1985,Millard,2008,45.0,11.5,56.0,15.1,64.0,22.8,66.0,28.1,41.0,18.8,0.0,0.0
Pine Creek,8734,38.88,-112.25,1985,Millard,2009,31.0,6.0,39.0,11.7,38.0,15.4,55.0,19.3,32.0,13.6,0.0,0.0
Pine Creek,8734,38.88,-112.25,1985,Millard,2010,37.0,7.1,34.0,9.7,46.0,13.8,57.0,21.7,58.0,22.5,11.0,5.5
Pine Creek,8734,38.88,-112.25,1985,Millard,2011,64.0,14.4,50.0,16.4,55.0,19.9,60.0,24.6,65.0,29.0,36.0,20.3
Pine Creek,8734,38.88,-112.25,1985,Millard,2012,20.0,5.0,38.0,10.2,54.0,15.0,34.0,13.5,8.0,2.5,0.0,0.0
Pine Creek,8734,38.88,-112.25,1985,Millard,2013,45.0,8.8,48.0,11.7,65.0,17.3,48.0,18.6,44.0,17.8,0.0,0.0
Pine Creek,8734,38.88,-112.25,1985,Millard,2014,19.0,4.6,33.0,6.9,34.0,10.0,42.0,15.3,18.0,5.0,0.0,0.0
Pine Creek,8734,38.88,-112.25,1985,Millard,2015,46.0,10.5,39.0,13.4,48.0,15.0,17.0,8.7,2.0,0.8,0.0,0.0
Pine Creek,8734,38.88,-112.25,1985,Millard,2016,53.0,12.0,65.0,17.9,49.0,20.2,51.0,22.2,41.0,17.7,0.0,0.0
Pine Creek,8734,38.88,-112.25,1985,Millard,2017,38.0,9.9,53.0,16.3,54.0,18.9,53.0,19.6,34.0,16.8,0.0,0.0
Pine Creek,8734,38.88,-112.25,1985,Millard,2018,14.0,3.3,28.0,6.0,47.0,10.8,37.0,14.4,7.0,1.6,0.0,0.0
Pine Creek,8734,38.88,-112.25,1985,Millard,2019,41.0,7.7,46.0,12.4,61.0,17.8,79.0,27.9,62.0,27.1,38.0,18.6
Pine Creek,8734,38.88,-112.25,1985,Millard,2020,36.0,10.2,43.0,13.7,48.0,16.4,47.0,19.2,22.0,9.7,0.0,0.0
Pine Creek,8734,38.88,-112.25,1985,Millard,2021,20.0,4.0,23.0,5.4,48.0,12.5,49.0,18.4,14.0,6.1,0.0,0.0
Pine Creek,8734,38.88,-112.25,1985,Millard,2022,59.0,10.7,42.0,11.5,50.0,13.3,47.0,15.0,8.0,3.6,0.0,0.0
Pine Creek,8734,38.88,-112.25,1985,Millard,2023,44.0,10.3,56.0,17.8,76.0,23.7,85.0,30.0,48.0,23.1,0.0,0.0
Red Pine Ridge,8988,39.45,-111.27,1979,Emery,1979,,,45.792243710928254,14.0,58.875741914050614,18.0,74.24885230271938,22.7,58.875741914050614,18.0,5.887574191405061,1.8
Red Pine Ridge,8988,39.45,-111.27,1979,Emery,1980,15.046022933590711,4.6,39.250494609367074,12.0,59.857004279284794,18.3,81.11768885935862,24.8,65.74457847068986,20.1,3.597962005858649,1.1
Red Pine Ridge,8988,39.45,-111.27,1979,Emery,1982,38.269232244132894,11.7,55.604867363270024,17.0,64.76331610545567,19.8,77.19263939842192,23.6,53.96943008787973,16.5,0.0,0.0
Red Pine Ridge,8988,39.45,-111.27,1979,Emery,1983,30.746220777337545,9.4,42.84845661522572,13.1,62.146616464831204,19.0,88.64070032615399,27.1,101.07002361912022,30.9,46.44641862108437,14.2
Red Pine Ridge,8988,39.45,-111.27,1979,Emery,1984,55.93195481834809,17.1,60.838266644518974,18.6,72.28632757225104,22.1,90.60322505662234,27.7,102.70546089451051,31.4,0.0,0.0
Red Pine Ridge,8988,39.45,-111.27,1979,Emery,1985,40.55884442967931,12.4,48.40894335155273,14.8,55.604867363270024,17.0,69.01545302147045,21.1,27.802433681635012,8.5,0.0,0.0
Red Pine Ridge,8988,39.45,-111.27,1979,Emery,1986,28.783696046869192,8.8,38.923407154289016,11.9,61.49244155467509,18.8,60.838266644518974,18.6,45.792243710928254,14.0,0.0,0.0
Red Pine Ridge,8988,39.45,-111.27,1979,Emery,1987,7.195924011717298,2.2,17.989810029293242,5.5,23.223209310542185,7.1,34.01709532811813,10.4,1.308349820312236,0.4,0.0,0.0
Red Pine Ridge,8988,39.45,-111.27,1979,Emery,1988,17.662722574215184,5.4,34.998357693352304,10.7,39.90466951952319,12.2,57.24030463866032,17.5,29.764958412103365,9.1,0.0,0.0
Red Pine Ridge,8988,39.45,-111.27,1979,Emery,1989,26.166996406244717,8.0,34.01709532811813,10.4,42.84845661522572,13.1,47.10059353124049,14.4,0.0,0.0,0.0,0.0
Red Pine Ridge,8988,39.45,-111.27,1979,Emery,1990,12.102235837888182,3.7,21.58777203515189,6.6,35.652532603508426,10.9,47.42768098631855,14.5,13.737673113278477,4.2,0.0,0.0
Red Pine Ridge,8988,39.45,-111.27,1979,Emery,1991,8.177186376951473,2.5,18.97107239452742,5.8,26.494083861322775,8.1,54.623604998035844,16.7,59.20282936912868,18.1,4.252136916014766,1.3
Red Pine Ridge,8988,39.45,-111.27,1979,Emery,1992,12.102235837888182,3.7,14.391848023434596,4.4,23.550296765620246,7.2,32.05457059764978,9.8,0.0,0.0,0.0,0.0
Red Pine Ridge,8988,39.45,-111.27,1979,Emery,1993,23.223209310542185,7.1,36.960882423820664,11.3,59.20282936912868,18.1,68.68836556639238,21.0,53.96943008787973,16.5,0.0,0.0
Red Pine Ridge,8988,39.45,-111.27,1979,Emery,1994,8.831361287107592,2.7,16.681460208981004,5.1,34.01709532811813,10.4,40.55884442967931,12.4,25.18573404101054,7.7,0.0,0.0
Red Pine Ridge,8988,39.45,-111.27,1979,Emery,1995,19.952334759761595,6.1,33.03583296288395,10.1,40.55884442967931,12.4,56.913217183582255,17.4,63.127878830065384,19.3,24.531559130854422,7.5
Red Pine Ridge,8988,39.45,-111.27,1979,Emery,1996,16.681460208981004,5.1,40.231756974601254,12.3,51.352730447255254,15.7,61.81952900975314,18.9,50.044380626943024,15.3,0.0,0.0
Red Pine Ridge,8988,39.45,-111.27,1979,Emery,1997,30.092045867181422,9.2,52.333992812489434,16.0,57.894479548816435,17.7,54.623604998035844,16.7,47.10059353124049,14.4,0.0,0.0
Red Pine Ridge,8988,39.45,-111.27,1979,Emery,1998,11.448060927732064,3.5,24.204471675776364,7.4,39.90466951952319,12.2,46.773506076162434,14.3,37.61505733397678,11.5,0.0,0.0
Red Pine Ridge,8988,39.45,-111.27,1979,Emery,1999,11.120973472654004,3.4,21.91485949022995,6.7,29.764958412103365,9.1,30.746220777337545,9.4,33.690007873040074,10.3,0.0,0.0
Red Pine Ridge,8988,39.45,-111.27,1979,Emery,2000,14.0,2.8,39.0,7.4,49.0,12.1,49.0,16.1,12.0,4.3,0.0,0.0
Red Pine Ridge,8988,39.45,-111.27,1979,Emery,2001,22.0,4.1,31.0,5.8,47.0,8.7,28.0,8.8,9.0,3.5,0.0,0.0
Red Pine Ridge,8988,39.45,-111.27,1979,Emery,2002,25.0,5.4,22.24194694530801,6.8,37.0,8.1,37.0,11.4,0.0,0.0,0.0,0.0
Red Pine Ridge,8988,39.45,-111.27,1979,Emery,2003,35.0,6.0,26.0,6.8,41.0,9.5,41.0,13.2,21.0,6.6,0.0,0.0
Red Pine Ridge,8988,39.45,-111.27,1979,Emery,2004,36.0,7.3,39.0,8.8,65.0,13.8,26.0,10.2,7.0,1.0,0.0,0.0
Red Pine Ridge,8988,39.45,-111.27,1979,Emery,2005,39.0,7.5,44.0,11.3,48.0,13.4,63.0,17.5,34.0,12.6,0.0,0.0
Red Pine Ridge,8988,39.45,-111.27,1979,Emery,2006,39.0,7.7,53.0,12.5,47.0,14.9,69.0,23.1,43.0,19.1,0.0,0.0
Red Pine Ridge,8988,39.45,-111.27,1979,Emery,2007,22.0,4.1,27.0,4.8,40.0,8.0,15.0,5.4,0.0,0.0,0.0,0.0
Red Pine Ridge,8988,39.45,-111.27,1979,Emery,2008,33.0,6.0,53.0,11.8,54.0,16.5,55.0,18.8,42.0,14.7,0.0,0.0
Red Pine Ridge,8988,39.45,-111.27,1979,Emery,2009,20.0,4.2,30.0,7.7,39.0,11.0,44.0,13.6,30.0,12.3,0.0,0.0
Red Pine Ridge,8988,39.45,-111.27,1979,Emery,2010,30.0,4.2,32.0,6.4,37.0,8.2,37.0,11.2,26.0,7.9,0.0,0.0
Red Pine Ridge,8988,39.45,-111.27,1979,Emery,2011,48.0,9.8,41.0,11.2,54.0,14.9,59.0,19.8,56.0,21.5,15.0,5.8
Red Pine Ridge,8988,39.45,-111.27,1979,Emery,2012,14.0,2.6,28.0,5.5,46.0,8.5,18.0,6.4,0.0,0.0,0.0,0.0
Red Pine Ridge,8988,39.45,-111.27,1979,Emery,2013,28.0,5.3,32.0,6.7,37.0,8.4,27.0,7.9,8.0,3.0,0.0,0.0
Red Pine Ridge,8988,39.45,-111.27,1979,Emery,2014,17.0,3.6,30.0,5.7,43.0,10.7,44.0,13.7,18.0,6.6,0.0,0.0
Red Pine Ridge,8988,39.45,-111.27,1979,Emery,2015,38.0,8.0,32.0,8.3,37.0,9.0,13.0,5.7,0.0,0.0,0.0,0.0
Red Pine Ridge,8988,39.45,-111.27,1979,Emery,2016,27.0,5.1,45.0,8.4,31.0,9.3,35.0,11.7,10.0,3.6,0.0,0.0
Red Pine Ridge,8988,39.45,-111.27,1979,Emery,2017,37.0,9.0,55.0,16.9,67.0,20.6,47.0,19.5,32.0,15.4,0.0,0.0
Red Pine Ridge,8988,39.45,-111.27,1979,Emery,2018,5.0,1.1,18.0,3.9,29.0,6.6,28.0,9.2,1.0,0.5,0.0,0.0
Red Pine Ridge,8988,39.45,-111.27,1979,Emery,2019,29.0,5.9,36.0,9.3,52.0,14.3,63.0,21.3,39.0,15.1,16.0,7.1
Red Pine Ridge,8988,39.45,-111.27,1979,Emery,2020,29.0,7.0,38.0,10.0,45.0,12.4,46.0,14.8,21.0,8.0,0.0,0.0
Red Pine Ridge,8988,39.45,-111.27,1979,Emery,2021,18.0,3.2,27.0,4.5,38.0,8.3,33.0,11.0,3.0,0.9,0.0,0.0
Red Pine Ridge,8988,39.45,-111.27,1979,Emery,2022,48.0,7.2,28.0,8.2,34.0,9.4,38.0,12.2,16.0,6.9,1.0,0.3
Red Pine Ridge,8988,39.45,-111.27,1979,Emery,2023,43.0,7.7,52.0,13.1,64.0,15.8,80.0,22.6,45.0,17.2,0.0,0.0
Redden Mine Lwr,8532,40.68,-111.22,2013,Summit,2013,28.0,6.9,35.0,8.7,40.0,10.3,26.0,8.7,17.0,7.2,0.0,0.0
Redden Mine Lwr,8532,40.68,-111.22,2013,Summit,2014,20.0,4.8,30.0,7.1,47.0,12.5,45.0,15.3,21.0,8.1,0.0,0.0
Redden Mine Lwr,8532,40.68,-111.22,2013,Summit,2015,29.0,6.0,27.0,7.5,31.0,8.5,8.0,3.7,0.0,0.0,0.0,0.0
Redden Mine Lwr,8532,40.68,-111.22,2013,Summit,2016,29.0,6.9,45.0,11.4,37.0,13.0,46.0,16.8,20.0,7.8,0.0,0.0
Redden Mine Lwr,8532,40.68,-111.22,2013,Summit,2017,28.0,7.1,49.0,15.6,69.0,20.8,46.0,18.7,43.0,18.5,0.0,0.0
Redden Mine Lwr,8532,40.68,-111.22,2013,Summit,2018,13.0,3.1,23.0,5.9,28.0,7.3,28.0,9.8,5.0,1.2,0.0,0.0
Redden Mine Lwr,8532,40.68,-111.22,2013,Summit,2019,25.0,5.0,41.0,10.1,57.0,16.6,65.0,22.6,43.0,15.7,9.0,3.2
Redden Mine Lwr,8532,40.68,-111.22,2013,Summit,2020,24.0,5.0,38.0,9.2,38.0,10.8,44.0,14.5,11.0,3.6,0.0,0.0
Redden Mine Lwr,8532,40.68,-111.22,2013,Summit,2021,16.0,4.5,28.0,6.5,38.0,9.4,30.0,11.5,4.0,2.2,0.0,0.0
Redden Mine Lwr,8532,40.68,-111.22,2013,Summit,2022,44.0,8.5,33.0,9.6,36.0,10.7,31.0,11.6,14.0,6.4,2.0,0.5
Redden Mine Lwr,8532,40.68,-111.22,2013,Summit,2023,45.0,9.6,56.0,15.5,64.0,18.0,86.0,28.0,55.0,23.5,0.0,0.0
Rees Flat,7206,39.5,-111.73,2013,Juab,2013,31.0,5.7,35.0,8.4,42.0,10.3,25.0,8.8,1.0,0.2,0.0,0.0
Rees Flat,7206,39.5,-111.73,2013,Juab,2014,18.0,4.0,28.0,5.9,29.0,8.6,29.0,10.2,0.0,0.0,0.0,0.0
Rees Flat,7206,39.5,-111.73,2013,Juab,2015,25.0,4.9,21.0,5.6,23.0,6.0,3.0,1.3,0.0,0.0,0.0,0.0
Rees Flat,7206,39.5,-111.73,2013,Juab,2016,32.0,6.5,42.0,8.8,35.0,9.7,29.0,10.7,0.0,0.0,0.0,0.0
Rees Flat,7206,39.5,-111.73,2013,Juab,2017,25.0,5.8,41.0,10.4,40.0,11.0,18.0,6.9,0.0,0.0,0.0,0.0
Rees Flat,7206,39.5,-111.73,2013,Juab,2018,6.0,1.0,12.0,2.6,21.0,4.2,14.0,5.3,0.0,0.0,0.0,0.0
Rees Flat,7206,39.5,-111.73,2013,Juab,2019,25.0,5.0,29.0,8.0,42.0,12.4,48.0,16.1,10.0,4.3,0.0,0.0
Rees Flat,7206,39.5,-111.73,2013,Juab,2020,23.0,5.3,32.0,8.0,37.0,10.3,31.0,11.6,0.0,0.0,0.0,0.0
Rees Flat,7206,39.5,-111.73,2013,Juab,2021,16.0,3.0,23.0,4.3,30.0,7.0,28.0,9.1,0.0,0.0,1.0,0.2
Rees Flat,7206,39.5,-111.73,2013,Juab,2022,35.0,6.0,27.0,6.3,32.0,7.2,22.0,7.4,1.0,0.8,0.0,0.0
Rees Flat,7206,39.5,-111.73,2013,Juab,2023,30.0,8.1,47.0,14.0,57.0,17.0,68.0,22.5,27.0,10.7,0.0,0.0
Rock Creek,7886,40.55,-110.69,1980,Duchesne,1981,7.850098921873415,2.4,8.504273832029533,2.6,9.48553619726371,2.9,21.58777203515189,6.6,0.0,0.0,0.0,0.0
Rock Creek,7886,40.55,-110.69,1980,Duchesne,1982,10.793886017575945,3.3,20.279422214839656,6.2,24.85864658593248,7.6,28.12952113671307,8.6,0.0,0.0,0.0,0.0
Rock Creek,7886,40.55,-110.69,1980,Duchesne,1983,19.29815984960548,5.9,20.279422214839656,6.2,30.746220777337545,9.4,40.88593188475737,12.5,31.40039568749366,9.6,0.0,0.0
Rock Creek,7886,40.55,-110.69,1980,Duchesne,1984,20.606509669917713,6.3,19.952334759761595,6.1,22.24194694530801,6.8,28.456608591791127,8.7,2.616699640624472,0.8,0.0,0.0
Rock Creek,7886,40.55,-110.69,1980,Duchesne,1985,23.877384220698303,7.3,26.494083861322775,8.1,26.821171316400832,8.2,39.90466951952319,12.2,0.0,0.0,0.0,0.0
Rock Creek,7886,40.55,-110.69,1980,Duchesne,1986,19.625247304683537,6.0,23.223209310542185,7.1,47.10059353124049,14.4,35.652532603508426,10.9,0.0,0.0,0.0,0.0
Rock Creek,7886,40.55,-110.69,1980,Duchesne,1987,1.6354372753902948,0.5,6.868836556639239,2.1,15.70019784374683,4.8,22.896121855464127,7.0,0.0,0.0,0.0,0.0
Rock Creek,7886,40.55,-110.69,1980,Duchesne,1988,10.139711107419828,3.1,17.662722574215184,5.4,20.279422214839656,6.2,16.681460208981004,5.1,0.0,0.0,0.0,0.0
Rock Creek,7886,40.55,-110.69,1980,Duchesne,1989,14.064760568356535,4.3,16.354372753902947,5.0,21.91485949022995,6.7,22.24194694530801,6.8,0.0,0.0,0.0,0.0
Rock Creek,7886,40.55,-110.69,1980,Duchesne,1990,5.887574191405061,1.8,12.7564107480443,3.9,22.24194694530801,6.8,21.58777203515189,6.6,1.6354372753902948,0.5,0.0,0.0
Rock Creek,7886,40.55,-110.69,1980,Duchesne,1991,12.42932329296624,3.8,14.391848023434596,4.4,15.70019784374683,4.8,26.821171316400832,8.2,4.906311826170884,1.5,0.0,0.0
Rock Creek,7886,40.55,-110.69,1980,Duchesne,1992,9.48553619726371,2.9,9.812623652341768,3.0,16.02728529882489,4.9,12.7564107480443,3.9,0.0,0.0,0.0,0.0
Rock Creek,7886,40.55,-110.69,1980,Duchesne,1993,12.42932329296624,3.8,22.896121855464127,7.0,42.194281705069606,12.9,42.84845661522572,13.1,12.102235837888182,3.7,0.0,0.0
Rock Creek,7886,40.55,-110.69,1980,Duchesne,1994,5.887574191405061,1.8,8.504273832029533,2.6,20.279422214839656,6.2,16.681460208981004,5.1,0.0,0.0,0.0,0.0
Rock Creek,7886,40.55,-110.69,1980,Duchesne,1995,9.15844874218565,2.8,16.354372753902947,5.0,21.260684580073832,6.5,22.56903440038607,6.9,3.597962005858649,1.1,0.0,0.0
Rock Creek,7886,40.55,-110.69,1980,Duchesne,1996,6.868836556639239,2.1,21.91485949022995,6.7,29.437870957025307,9.0,35.32544514843037,10.8,5.887574191405061,1.8,0.0,0.0
Rock Creek,7886,40.55,-110.69,1980,Duchesne,1997,32.381658052727836,9.9,46.773506076162434,14.3,50.69855553709914,15.5,47.10059353124049,14.4,14.064760568356535,4.3,0.0,0.0
Rock Creek,7886,40.55,-110.69,1980,Duchesne,1998,9.48553619726371,2.9,18.97107239452742,5.8,29.764958412103365,9.1,29.437870957025307,9.0,6.541749101561179,2.0,0.0,0.0
Rock Creek,7886,40.55,-110.69,1980,Duchesne,1999,8.177186376951473,2.5,13.737673113278477,4.2,23.877384220698303,7.3,21.91485949022995,6.7,6.868836556639239,2.1,0.0,0.0
Rock Creek,7886,40.55,-110.69,1980,Duchesne,2000,5.233399281248944,1.6,14.718935478512654,4.5,26.166996406244717,8.0,28.456608591791127,8.7,0.0,0.0,0.0,0.0
Rock Creek,7886,40.55,-110.69,1980,Duchesne,2001,12.42932329296624,3.8,17.008547664059066,5.2,22.896121855464127,7.0,17.008547664059066,5.2,0.0,0.0,0.0,0.0
Rock Creek,7886,40.55,-110.69,1980,Duchesne,2002,10.139711107419828,3.1,11.120973472654004,3.4,12.7564107480443,3.9,15.373110388668772,4.7,0.0,0.0,0.0,0.0
Rock Creek,7886,40.55,-110.69,1980,Duchesne,2003,10.466798562497887,3.2,10.139711107419828,3.1,16.681460208981004,5.1,22.56903440038607,6.9,0.0,0.0,0.0,0.0
Rock Creek,7886,40.55,-110.69,1980,Duchesne,2004,15.70019784374683,4.8,17.989810029293242,5.5,28.783696046869192,8.8,11.775148382810123,3.6,0.0,0.0,0.0,0.0
Rock Creek,7886,40.55,-110.69,1980,Duchesne,2005,15.70019784374683,4.8,33.03583296288395,10.1,45.4651562558502,13.9,56.25904227342614,17.2,22.24194694530801,6.8,0.0,0.0
Rock Creek,7886,40.55,-110.69,1980,Duchesne,2006,29.0,5.2,32.0,7.7,34.0,9.4,40.0,12.2,0.0,0.0,0.0,0.0
Rock Creek,7886,40.55,-110.69,1980,Duchesne,2007,16.0,3.3,20.0,3.8,31.0,5.8,6.0,1.7,0.0,0.0,0.0,0.0
Rock Creek,7886,40.55,-110.69,1980,Duchesne,2008,17.0,2.8,40.0,7.2,40.0,10.2,39.0,11.0,13.0,3.8,0.0,0.0
Rock Creek,7886,40.55,-110.69,1980,Duchesne,2009,13.0,2.2,20.0,4.7,23.0,6.5,21.0,6.2,0.0,0.0,0.0,0.0
Rock Creek,7886,40.55,-110.69,1980,Duchesne,2010,14.0,2.2,27.0,5.5,26.0,6.2,25.0,7.2,0.0,0.0,0.0,0.0
Rock Creek,7886,40.55,-110.69,1980,Duchesne,2011,42.0,8.7,33.0,9.1,46.0,11.2,36.0,11.4,18.0,6.2,0.0,0.0
Rock Creek,7886,40.55,-110.69,1980,Duchesne,2012,6.0,1.1,12.0,2.2,27.0,4.4,3.0,1.3,0.0,0.0,0.0,0.0
Rock Creek,7886,40.55,-110.69,1980,Duchesne,2013,19.0,3.7,26.0,4.9,26.0,5.7,13.0,4.3,0.0,0.0,0.0,0.0
Rock Creek,7886,40.55,-110.69,1980,Duchesne,2014,11.0,2.0,18.0,3.1,26.0,5.5,20.0,6.0,0.0,0.0,0.0,0.0
Rock Creek,7886,40.55,-110.69,1980,Duchesne,2015,15.0,2.6,18.0,3.8,20.0,4.3,1.0,0.3,0.0,0.0,0.0,0.0
Rock Creek,7886,40.55,-110.69,1980,Duchesne,2016,17.0,2.8,25.0,5.1,23.0,6.0,26.0,6.6,0.0,0.0,0.0,0.0
Rock Creek,7886,40.55,-110.69,1980,Duchesne,2017,22.0,5.0,43.0,11.6,52.0,14.2,25.0,10.6,0.0,0.0,0.0,0.0
Rock Creek,7886,40.55,-110.69,1980,Duchesne,2018,1.0,0.3,5.0,1.3,6.0,1.5,1.0,0.3,0.0,0.0,0.0,0.0
Rock Creek,7886,40.55,-110.69,1980,Duchesne,2019,15.0,2.7,26.0,5.8,37.0,9.7,40.0,12.6,7.0,1.9,0.0,0.0
Rock Creek,7886,40.55,-110.69,1980,Duchesne,2020,22.0,5.1,26.0,6.4,24.0,6.5,24.0,7.7,0.0,0.0,0.0,0.0
Rock Creek,7886,40.55,-110.69,1980,Duchesne,2021,10.0,2.0,18.0,3.5,19.0,4.4,19.0,6.1,0.0,0.0,0.0,0.0
Rock Creek,7886,40.55,-110.69,1980,Duchesne,2022,22.0,4.1,18.0,4.8,19.0,5.0,10.0,4.2,0.0,0.0,0.0,0.0
Rock Creek,7886,40.55,-110.69,1980,Duchesne,2023,24.0,4.3,32.0,8.4,40.0,9.5,48.0,13.9,20.0,8.2,0.0,0.0
Rocky Basin-Settleme,8704,40.44,-112.22,1980,Tooele,1982,43.502631525381844,13.3,61.49244155467509,18.8,66.39875338084597,20.3,109.90138490622782,33.6,97.47206161326157,29.8,46.11933116600631,14.1
Rocky Basin-Settleme,8704,40.44,-112.22,1980,Tooele,1983,68.68836556639238,21.0,79.48225158396833,24.3,114.15352182224257,34.9,145.55391750973624,44.5,166.16042717965394,50.8,136.06838131247252,41.6
Rocky Basin-Settleme,8704,40.44,-112.22,1980,Tooele,1984,84.38856341013921,25.8,101.72419852927634,31.1,127.89119493552106,39.1,158.31032825778053,48.4,184.15023720894717,56.3,82.75312613474892,25.3
Rocky Basin-Settleme,8704,40.44,-112.22,1980,Tooele,1985,54.296517542957794,16.6,61.49244155467509,18.8,74.57593975779744,22.8,102.70546089451051,31.4,59.857004279284794,18.3,0.0,0.0
Rocky Basin-Settleme,8704,40.44,-112.22,1980,Tooele,1986,32.05457059764978,9.8,37.61505733397678,11.5,59.857004279284794,18.3,70.65089029686074,21.6,78.82807667381222,24.1,11.775148382810123,3.6
Rocky Basin-Settleme,8704,40.44,-112.22,1980,Tooele,1987,17.989810029293242,5.5,33.03583296288395,10.1,51.0256429921772,15.6,78.17390176365609,23.9,34.01709532811813,10.4,0.0,0.0
Rocky Basin-Settleme,8704,40.44,-112.22,1980,Tooele,1988,18.97107239452742,5.8,30.092045867181422,9.2,35.32544514843037,10.8,56.913217183582255,17.4,37.61505733397678,11.5,0.0,0.0
Rocky Basin-Settleme,8704,40.44,-112.22,1980,Tooele,1989,30.419133322259487,9.3,38.59631969921096,11.8,54.623604998035844,16.7,62.146616464831204,19.0,27.148258771478897,8.3,0.0,0.0
Rocky Basin-Settleme,8704,40.44,-112.22,1980,Tooele,1990,20.933597124995774,6.4,33.03583296288395,10.1,48.081855896474664,14.7,64.76331610545567,19.8,42.521369160147664,13.0,1.308349820312236,0.4
Rocky Basin-Settleme,8704,40.44,-112.22,1980,Tooele,1991,20.279422214839656,6.2,27.475346226556955,8.4,34.671270238274246,10.6,48.73603080663079,14.9,69.01545302147045,21.1,43.17554407030378,13.2
Rocky Basin-Settleme,8704,40.44,-112.22,1980,Tooele,1992,28.12952113671307,8.6,30.419133322259487,9.3,45.792243710928254,14.0,52.98816772264555,16.2,6.868836556639239,2.1,0.0,0.0
Rocky Basin-Settleme,8704,40.44,-112.22,1980,Tooele,1993,43.8297189804599,13.4,70.65089029686074,21.6,100.4158487089641,30.7,110.88264727146199,33.9,103.35963580466664,31.6,11.775148382810123,3.6
Rocky Basin-Settleme,8704,40.44,-112.22,1980,Tooele,1994,15.70019784374683,4.8,24.85864658593248,7.6,50.37146808202108,15.4,59.52991682420673,18.2,54.623604998035844,16.7,0.0,0.0
Rocky Basin-Settleme,8704,40.44,-112.22,1980,Tooele,1995,33.36292041796201,10.2,61.49244155467509,18.8,73.2675899374852,22.4,104.66798562497887,32.0,122.00362074411598,37.3,104.01381071482275,31.8
